time,x-acceleration,y-acceleration,z-acceleration,output
4.48,0.452,0.217,1.289,piano
4.5,0.473,0.238,1.094,piano
4.52,0.706,0.262,0.882,piano
4.54,0.953,0.356,0.736,piano
4.56,0.933,0.313,0.616,piano
4.58,0.783,0.216,0.605,piano
4.6,0.593,0.141,0.65,piano
4.62,0.373,0.035,0.649,piano
4.64,0.297,-0.056,0.622,piano
4.66,0.311,-0.124,0.57,piano
4.68,0.33,-0.172,0.479,piano
4.7,0.313,-0.217,0.396,piano
4.72,0.276,-0.241,0.364,piano
4.74,0.204,-0.254,0.345,piano
4.76,0.169,-0.263,0.296,piano
4.78,0.186,-0.25,0.28,piano
4.8,0.211,-0.199,0.316,piano
4.82,0.169,-0.155,0.274,piano
4.84,0.108,-0.132,0.142,piano
4.86,0.014,-0.102,-0.028,piano
4.88,0.027,-0.03,0.004,piano
4.9,0.011,0.046,0.007,piano
4.92,1.31,0.943,0.841,piano
4.94,0.886,1.694,2,piano
4.96,-0.471,-0.401,1.952,piano
4.98,-0.067,-0.308,0.744,piano
5,0.377,-0.076,0.029,piano
5.02,0.594,0.193,0.382,piano
5.04,0.64,0.285,0.708,piano
5.06,0.583,0.244,0.997,piano
5.08,0.305,0.185,1.129,piano
5.1,0.232,0.167,1.03,piano
5.12,0.405,0.177,0.883,piano
5.14,0.528,0.156,0.79,piano
5.16,0.521,0.15,0.787,piano
5.18,0.478,0.168,0.85,piano
5.2,0.478,0.182,0.906,piano
5.22,0.469,0.185,0.92,piano
5.24,0.416,0.171,0.909,piano
5.26,0.404,0.162,0.917,piano
5.28,0.415,0.147,0.937,piano
5.3,0.431,0.124,0.971,piano
5.32,0.462,0.112,1.045,piano
5.34,0.509,0.127,1.168,piano
5.36,0.465,0.132,1.271,piano
5.38,0.347,0.14,1.282,piano
5.4,0.386,0.185,1.263,piano
5.42,0.504,0.259,1.211,piano
5.44,0.571,0.305,1.076,piano
5.46,0.51,0.291,0.912,piano
5.48,0.54,0.308,0.816,piano
5.5,0.701,0.267,0.852,piano
5.52,0.669,0.198,0.902,piano
5.54,0.462,0.086,0.905,piano
5.56,0.309,0.021,0.833,piano
5.58,0.29,-0.035,0.737,piano
5.6,0.353,-0.057,0.658,piano
5.62,0.372,-0.083,0.584,piano
5.64,0.323,-0.123,0.531,piano
5.66,0.304,-0.141,0.478,piano
5.68,0.307,-0.17,0.433,piano
5.7,0.328,-0.176,0.408,piano
5.72,0.289,-0.185,0.367,piano
5.74,0.209,-0.193,0.297,piano
5.76,0.208,-0.152,0.235,piano
5.78,0.232,-0.094,0.135,piano
5.8,0.185,-0.11,0.106,piano
5.82,-0.031,-0.137,0.082,piano
5.84,-0.368,-0.122,-0.113,piano
5.86,0.578,0.378,-0.03,piano
5.88,1.621,1.737,1.975,piano
5.9,-0.173,0.177,2,piano
5.92,-0.655,-0.263,1.72,piano
5.94,-0.044,-0.144,0.525,piano
5.96,0.463,0.008,0.293,piano
5.98,0.627,0.194,0.587,piano
6,0.653,0.239,0.88,piano
6.02,0.412,0.212,1.07,piano
6.04,0.174,0.224,1.1,piano
6.06,0.196,0.24,0.999,piano
6.08,0.371,0.183,0.845,piano
6.1,0.485,0.151,0.779,piano
6.12,0.527,0.165,0.802,piano
6.14,0.531,0.217,0.876,piano
6.16,0.491,0.256,0.95,piano
6.18,0.378,0.243,0.955,piano
6.2,0.32,0.212,0.926,piano
6.22,0.34,0.184,0.882,piano
6.24,0.398,0.166,0.871,piano
6.26,0.424,0.163,0.893,piano
6.28,0.398,0.17,0.919,piano
6.3,0.36,0.18,0.94,piano
6.32,0.344,0.188,0.969,piano
6.34,0.351,0.182,1.003,piano
6.36,0.376,0.16,1.102,piano
6.38,0.402,0.157,1.237,piano
6.4,0.273,0.166,1.291,piano
6.42,0.301,0.196,1.301,piano
6.44,0.56,0.265,1.28,piano
6.46,0.539,0.329,1.203,piano
6.48,0.442,0.299,1.131,piano
6.5,0.564,0.283,1.121,piano
6.52,0.683,0.227,1.059,piano
6.54,0.661,0.167,0.931,piano
6.56,0.509,0.091,0.799,piano
6.58,0.396,0.031,0.713,piano
6.6,0.381,-0.038,0.651,piano
6.62,0.375,-0.09,0.597,piano
6.64,0.36,-0.146,0.553,piano
6.66,0.35,-0.191,0.494,piano
6.68,0.33,-0.227,0.435,piano
6.7,0.331,-0.238,0.423,piano
6.72,0.328,-0.236,0.438,piano
6.74,0.322,-0.241,0.427,piano
6.76,0.272,-0.265,0.376,piano
6.78,0.247,-0.267,0.332,piano
