time,x-acceleration,y-acceleration,z-acceleration,output
10.68,0.752,0.148,0.999,drum
10.7,0.632,0.129,0.928,drum
10.72,0.556,0.118,0.805,drum
10.74,0.482,0.07,0.642,drum
10.76,0.471,0.027,0.508,drum
10.78,0.428,-0.023,0.451,drum
10.8,0.385,-0.054,0.446,drum
10.82,0.389,-0.081,0.466,drum
10.84,0.393,-0.102,0.483,drum
10.86,0.438,-0.12,0.505,drum
10.88,0.461,-0.114,0.551,drum
10.9,0.41,-0.1,0.584,drum
10.92,0.407,-0.085,0.571,drum
10.94,0.495,-0.038,0.569,drum
10.96,0.577,0.01,0.678,drum
10.98,0.485,0.058,0.726,drum
11,0.578,0.082,0.695,drum
11.02,0.88,0.147,0.898,drum
11.04,0.899,0.174,1.055,drum
11.06,0.742,0.179,0.529,drum
11.08,0.964,0.88,0.474,drum
11.1,-1.07,0.392,0.2,drum
11.12,1.151,0.671,1.897,drum
11.14,1.96,0.602,1.656,drum
11.16,0.439,-0.191,0.42,drum
11.18,0.327,0.237,0.461,drum
11.2,0.393,0.203,0.519,drum
11.22,0.451,0.181,0.419,drum
11.24,0.76,0.201,0.504,drum
11.26,0.879,0.236,0.62,drum
11.28,0.78,0.293,0.676,drum
11.3,0.676,0.284,0.689,drum
11.32,0.642,0.318,0.67,drum
11.34,0.687,0.338,0.629,drum
11.36,0.73,0.332,0.599,drum
11.38,0.724,0.31,0.593,drum
11.4,0.698,0.298,0.606,drum
11.42,0.688,0.302,0.615,drum
11.44,0.715,0.333,0.63,drum
11.46,0.746,0.358,0.66,drum
11.48,0.735,0.37,0.679,drum
11.5,0.723,0.373,0.697,drum
11.52,0.724,0.368,0.687,drum
11.54,0.714,0.359,0.667,drum
11.56,0.713,0.351,0.645,drum
11.58,0.717,0.353,0.63,drum
11.6,0.721,0.347,0.618,drum
11.62,0.713,0.347,0.61,drum
11.64,0.696,0.341,0.607,drum
11.66,0.688,0.331,0.608,drum
11.68,0.68,0.331,0.607,drum
11.7,0.678,0.328,0.609,drum
11.72,0.678,0.326,0.612,drum
11.74,0.677,0.324,0.619,drum
11.76,0.673,0.33,0.615,drum
11.78,0.68,0.331,0.617,drum
11.8,0.691,0.339,0.625,drum
11.82,0.705,0.344,0.631,drum
11.84,0.719,0.341,0.634,drum
11.86,0.73,0.334,0.625,drum
11.88,0.74,0.329,0.618,drum
11.9,0.749,0.332,0.626,drum
11.92,0.759,0.338,0.626,drum
11.94,0.77,0.34,0.622,drum
11.96,0.772,0.331,0.623,drum
11.98,0.749,0.327,0.628,drum
12,0.748,0.336,0.633,drum
12.02,0.754,0.343,0.632,drum
12.04,0.746,0.345,0.627,drum
12.06,0.726,0.343,0.617,drum
12.08,0.724,0.337,0.612,drum
12.1,0.734,0.324,0.606,drum
12.12,0.728,0.303,0.603,drum
12.14,0.714,0.292,0.605,drum
12.16,0.708,0.289,0.605,drum
12.18,0.705,0.293,0.606,drum
12.2,0.709,0.298,0.605,drum
12.22,0.727,0.301,0.599,drum
12.24,0.735,0.301,0.594,drum
12.26,0.734,0.299,0.611,drum
12.28,0.732,0.285,0.634,drum
12.3,0.74,0.262,0.654,drum
12.32,0.779,0.236,0.681,drum
12.34,0.83,0.241,0.734,drum
12.36,0.849,0.266,0.736,drum
12.38,0.888,0.284,0.72,drum
12.4,0.802,0.327,0.766,drum
12.42,0.712,0.363,0.764,drum
12.44,0.645,0.368,0.702,drum
12.46,0.63,0.352,0.742,drum
12.48,0.595,0.336,0.778,drum
12.5,0.601,0.3,0.699,drum
12.52,0.85,0.226,0.684,drum
12.54,1.078,0.169,0.766,drum
12.56,0.916,0.137,0.804,drum
12.58,0.737,0.089,0.73,drum
12.6,0.584,0.073,0.606,drum
12.62,0.606,0.036,0.571,drum
12.64,0.51,0.009,0.544,drum
12.66,0.38,-0.018,0.52,drum
12.68,0.47,-0.035,0.519,drum
12.7,0.468,-0.032,0.541,drum
12.72,0.414,-0.036,0.585,drum
12.74,0.431,-0.051,0.585,drum
12.76,0.529,-0.017,0.596,drum
12.78,0.562,0.002,0.62,drum
12.8,0.601,0.028,0.685,drum
12.82,0.642,0.025,0.687,drum
12.84,0.68,-0.007,0.697,drum
12.86,0.696,0.005,0.754,drum
12.88,0.903,0.114,0.77,drum
12.9,1.069,0.077,0.614,drum
12.92,0.798,0.116,0.263,drum
12.94,0.473,1,0.257,drum
12.96,-0.237,0.507,0.319,drum
12.98,1.727,0.252,1.629,drum
13,1.96,0.63,1.617,drum
13.02,0.518,0.083,0.756,drum
13.04,0.276,0.081,0.493,drum
13.06,0.509,0.195,0.458,drum
13.08,0.507,0.155,0.443,drum
13.1,0.512,0.138,0.484,drum
13.12,0.582,0.201,0.594,drum
13.14,0.641,0.236,0.67,drum
13.16,0.679,0.225,0.679,drum
13.18,0.66,0.242,0.667,drum
13.2,0.654,0.284,0.658,drum
13.22,0.671,0.303,0.649,drum
13.24,0.696,0.289,0.655,drum
13.26,0.709,0.28,0.656,drum
13.28,0.72,0.275,0.651,drum
13.3,0.739,0.282,0.64,drum
13.32,0.77,0.302,0.632,drum
13.34,0.779,0.32,0.634,drum
13.36,0.764,0.331,0.65,drum
13.38,0.752,0.341,0.663,drum
13.4,0.749,0.349,0.672,drum
13.42,0.747,0.347,0.672,drum
13.44,0.734,0.341,0.66,drum
13.46,0.711,0.33,0.639,drum
13.48,0.702,0.316,0.633,drum
13.5,0.697,0.302,0.632,drum
13.52,0.71,0.298,0.638,drum
13.54,0.717,0.302,0.641,drum
13.56,0.723,0.307,0.634,drum
13.58,0.734,0.31,0.627,drum
13.6,0.733,0.306,0.619,drum
13.62,0.722,0.309,0.615,drum
13.64,0.708,0.308,0.611,drum
13.66,0.711,0.31,0.614,drum
13.68,0.72,0.314,0.616,drum
13.7,0.725,0.316,0.61,drum
13.72,0.729,0.314,0.616,drum
13.74,0.722,0.314,0.621,drum
13.76,0.731,0.314,0.626,drum
13.78,0.731,0.312,0.637,drum
13.8,0.74,0.313,0.642,drum
13.82,0.752,0.322,0.64,drum
13.84,0.751,0.323,0.636,drum
13.86,0.748,0.321,0.635,drum
13.88,0.749,0.327,0.627,drum
13.9,0.741,0.322,0.613,drum
13.92,0.746,0.315,0.61,drum
13.94,0.741,0.308,0.617,drum
13.96,0.72,0.281,0.621,drum
13.98,0.722,0.254,0.612,drum
14,0.729,0.246,0.609,drum
14.02,0.715,0.244,0.617,drum
14.04,0.697,0.249,0.626,drum
14.06,0.705,0.26,0.619,drum
14.08,0.725,0.274,0.613,drum
14.1,0.727,0.285,0.613,drum
14.12,0.729,0.295,0.616,drum
14.14,0.729,0.293,0.613,drum
14.16,0.735,0.285,0.605,drum
14.18,0.743,0.262,0.599,drum
14.2,0.76,0.242,0.614,drum
14.22,0.783,0.261,0.652,drum
14.24,0.793,0.266,0.682,drum
14.26,0.801,0.257,0.717,drum
14.28,0.8,0.258,0.754,drum
14.3,0.739,0.261,0.772,drum
14.32,0.7,0.26,0.781,drum
14.34,0.691,0.303,0.826,drum
14.36,0.699,0.334,0.823,drum
14.38,0.733,0.372,0.8,drum
14.4,0.666,0.348,0.904,drum
14.42,0.618,0.266,0.982,drum
14.44,0.718,0.192,0.951,drum
14.46,0.76,0.165,0.891,drum
14.48,0.763,0.147,0.832,drum
14.5,0.576,0.118,0.741,drum
14.52,0.51,0.083,0.655,drum
14.54,0.444,0.051,0.52,drum
14.56,0.387,-0.011,0.427,drum
