time,x-acceleration,y-acceleration,z-acceleration,output
7.86,0.346,-0.158,-0.195,guitar
7.88,0.553,-0.134,-0.213,guitar
7.9,1.016,-0.12,-0.156,guitar
7.92,1.792,-0.19,-0.209,guitar
7.94,2,-0.277,-0.706,guitar
7.96,1.353,-0.615,-1.107,guitar
7.98,0.511,-0.352,-0.154,guitar
8,-0.112,0.224,0.936,guitar
8.02,-0.102,0.439,1.272,guitar
8.04,1.007,0.415,1.113,guitar
8.06,1.447,0.358,0.763,guitar
8.08,1.419,0.171,0.494,guitar
8.1,1.191,0.108,0.441,guitar
8.12,0.857,0.051,0.418,guitar
8.14,0.718,0.108,0.467,guitar
8.16,0.654,0.138,0.537,guitar
8.18,0.68,0.173,0.596,guitar
8.2,0.746,0.19,0.607,guitar
8.22,0.831,0.218,0.577,guitar
8.24,0.882,0.231,0.542,guitar
8.26,0.904,0.219,0.514,guitar
8.28,0.896,0.211,0.49,guitar
8.3,0.879,0.197,0.474,guitar
8.32,0.851,0.184,0.464,guitar
8.34,0.824,0.174,0.468,guitar
8.36,0.818,0.174,0.485,guitar
8.38,0.835,0.176,0.51,guitar
8.4,0.947,0.179,0.553,guitar
8.42,1.106,0.193,0.61,guitar
8.44,1.151,0.248,0.695,guitar
8.46,1.1,0.294,0.837,guitar
8.48,0.948,0.239,0.929,guitar
8.5,0.829,0.201,0.933,guitar
8.52,0.763,0.227,0.907,guitar
8.54,0.701,0.174,0.879,guitar
8.56,0.695,0.073,0.795,guitar
8.58,0.729,-0.045,0.564,guitar
8.6,0.762,-0.132,0.316,guitar
8.62,0.808,-0.242,0.162,guitar
8.64,0.78,-0.305,0.034,guitar
8.66,0.753,-0.32,-0.013,guitar
8.68,0.677,-0.313,-0.054,guitar
8.7,0.662,-0.321,-0.123,guitar
8.72,0.563,-0.335,-0.134,guitar
8.74,0.508,-0.302,-0.128,guitar
8.76,0.476,-0.284,-0.104,guitar
8.78,0.473,-0.255,-0.099,guitar
8.8,0.455,-0.21,-0.11,guitar
8.82,0.43,-0.177,-0.149,guitar
8.84,0.529,-0.126,-0.187,guitar
8.86,0.95,-0.097,-0.094,guitar
8.88,1.764,-0.225,-0.1,guitar
8.9,2,-0.335,-0.574,guitar
8.92,1.462,-0.627,-1.128,guitar
8.94,0.645,-0.485,-0.268,guitar
8.96,-0.383,-0.011,0.691,guitar
8.98,-0.451,0.476,1.278,guitar
9,0.696,0.438,1.069,guitar
9.02,1.404,0.198,0.643,guitar
9.04,1.711,0.167,0.474,guitar
9.06,1.531,0.06,0.413,guitar
9.08,1.047,0.02,0.377,guitar
9.1,0.696,0.045,0.4,guitar
9.12,0.61,0.08,0.455,guitar
9.14,0.657,0.109,0.487,guitar
9.16,0.766,0.143,0.491,guitar
9.18,0.875,0.172,0.476,guitar
9.2,0.942,0.188,0.46,guitar
9.22,0.957,0.177,0.448,guitar
9.24,0.936,0.16,0.449,guitar
9.26,0.88,0.14,0.456,guitar
9.28,0.857,0.117,0.447,guitar
9.3,0.86,0.105,0.448,guitar
9.32,0.877,0.1,0.465,guitar
9.34,0.919,0.111,0.515,guitar
9.36,1.002,0.115,0.594,guitar
9.38,1.061,0.131,0.683,guitar
9.4,1.045,0.175,0.812,guitar
9.42,1.047,0.225,0.894,guitar
9.44,1.08,0.224,0.788,guitar
9.46,1.271,0.139,0.519,guitar
9.48,1.367,-0.134,0.235,guitar
9.5,1.311,-0.302,0.058,guitar
9.52,1.146,-0.321,-0.087,guitar
9.54,1.011,-0.289,-0.158,guitar
9.56,0.851,-0.254,-0.159,guitar
9.58,0.652,-0.258,-0.131,guitar
9.6,0.47,-0.234,-0.079,guitar
9.62,0.32,-0.247,-0.045,guitar
9.64,0.227,-0.265,-0.058,guitar
9.66,0.164,-0.266,-0.071,guitar
9.68,0.201,-0.23,-0.068,guitar
9.7,0.284,-0.201,-0.074,guitar
9.72,0.314,-0.18,-0.173,guitar
9.74,0.308,-0.176,-0.287,guitar
9.76,0.377,-0.126,-0.251,guitar
9.78,0.866,-0.059,-0.008,guitar
9.8,1.832,-0.011,0.29,guitar
9.82,2,-0.111,-0.185,guitar
9.84,1.834,-0.394,-0.916,guitar
9.86,0.454,-0.806,-0.322,guitar
9.88,-0.394,0.302,0.733,guitar
9.9,0.895,0.689,1.045,guitar
9.92,1.597,0.367,0.809,guitar
9.94,1.885,0.067,0.592,guitar
9.96,1.631,0.153,0.415,guitar
9.98,0.925,0,0.289,guitar
10,0.637,0.024,0.334,guitar
10.02,0.65,0.083,0.345,guitar
10.04,0.777,0.131,0.332,guitar
10.06,0.854,0.149,0.328,guitar
10.08,0.87,0.176,0.328,guitar
10.1,0.918,0.198,0.336,guitar
10.12,0.965,0.222,0.36,guitar
10.14,0.987,0.215,0.365,guitar
10.16,0.971,0.191,0.362,guitar
10.18,0.934,0.166,0.353,guitar
10.2,0.917,0.152,0.332,guitar
10.22,0.911,0.151,0.322,guitar
10.24,0.919,0.153,0.334,guitar
10.26,0.969,0.163,0.369,guitar
10.28,1.041,0.171,0.421,guitar
10.3,1.082,0.184,0.458,guitar
10.32,1.174,0.207,0.519,guitar
10.34,1.205,0.184,0.611,guitar
10.36,1.276,0.168,0.617,guitar
10.38,1.333,0.111,0.449,guitar
10.4,1.276,0.01,0.253,guitar
10.42,1.122,-0.078,0.142,guitar
10.44,0.977,-0.153,0.037,guitar
10.46,0.983,-0.195,-0.086,guitar
10.48,0.902,-0.184,-0.14,guitar
10.5,0.754,-0.221,-0.124,guitar
10.52,0.547,-0.25,-0.079,guitar
10.54,0.424,-0.294,-0.064,guitar
10.56,0.385,-0.335,-0.109,guitar
10.58,0.372,-0.319,-0.142,guitar
10.6,0.35,-0.283,-0.125,guitar
10.62,0.347,-0.242,-0.108,guitar
10.64,0.346,-0.198,-0.122,guitar
10.66,0.344,-0.176,-0.154,guitar
10.68,0.369,-0.141,-0.16,guitar
10.7,0.627,-0.096,-0.09,guitar
10.72,1.363,-0.039,0.03,guitar
10.74,2,-0.082,-0.166,guitar
10.76,1.716,-0.228,-0.529,guitar
10.78,1.405,-0.192,0.122,guitar
10.8,0.04,0.187,0.777,guitar
10.82,-0.027,0.36,1.125,guitar
10.84,1.402,0.394,1,guitar
10.86,1.542,0.251,0.61,guitar
10.88,1.29,0.075,0.439,guitar
10.9,1.11,0.081,0.427,guitar
10.92,0.862,0.026,0.372,guitar
10.94,0.758,0.048,0.368,guitar
10.96,0.714,0.081,0.384,guitar
10.98,0.744,0.116,0.403,guitar
11,0.78,0.138,0.405,guitar
11.02,0.847,0.165,0.412,guitar
11.04,0.903,0.208,0.444,guitar
11.06,0.905,0.211,0.455,guitar
11.08,0.905,0.198,0.442,guitar
11.1,0.915,0.188,0.433,guitar
11.12,0.896,0.166,0.428,guitar
11.14,0.882,0.144,0.422,guitar
11.16,0.895,0.144,0.435,guitar
11.18,0.937,0.163,0.482,guitar
11.2,0.977,0.168,0.53,guitar
11.22,1.015,0.171,0.547,guitar
11.24,1.072,0.154,0.587,guitar
11.26,1.027,0.145,0.658,guitar
11.28,1.057,0.168,0.698,guitar
11.3,1.112,0.146,0.606,guitar
11.32,1.133,0.055,0.442,guitar
11.34,1.114,-0.057,0.29,guitar
11.36,0.998,-0.179,0.143,guitar
11.38,0.87,-0.248,0.013,guitar
11.4,0.709,-0.289,-0.107,guitar
11.42,0.745,-0.32,-0.211,guitar
11.44,0.952,-0.308,-0.215,guitar
11.46,0.908,-0.265,-0.129,guitar
11.48,0.708,-0.255,-0.112,guitar
11.5,0.562,-0.255,-0.153,guitar
11.52,0.466,-0.287,-0.192,guitar
11.54,0.403,-0.279,-0.281,guitar
11.56,0.39,-0.286,-0.363,guitar
11.58,0.364,-0.274,-0.444,guitar
11.6,0.389,-0.23,-0.461,guitar
11.62,0.557,-0.157,-0.303,guitar
11.64,0.974,-0.157,-0.094,guitar
11.66,1.519,-0.166,-0.075,guitar
11.68,1.932,-0.173,-0.466,guitar
11.7,1.683,-0.228,-0.817,guitar
11.72,0.78,-0.472,-0.272,guitar
11.74,0.107,0.214,0.634,guitar
11.76,-0.129,0.284,1.156,guitar
11.78,0.858,0.37,1.106,guitar
11.8,1.286,0.236,0.664,guitar
11.82,1.498,0.143,0.443,guitar
11.84,1.276,0.071,0.362,guitar
11.86,0.94,0.042,0.331,guitar
11.88,0.801,0.069,0.379,guitar
11.9,0.773,0.103,0.448,guitar
11.92,0.769,0.12,0.495,guitar
11.94,0.803,0.148,0.499,guitar
11.96,0.851,0.166,0.47,guitar
