time,x-acceleration,y-acceleration,z-acceleration,output
26.94,0.888,0.024,0.292,guitar
26.96,0.92,0.019,0.287,guitar
26.98,0.957,0.015,0.296,guitar
27,0.98,-0.004,0.326,guitar
27.02,1.078,-0.024,0.409,guitar
27.04,1.209,-0.022,0.541,guitar
27.06,1.192,0.008,0.646,guitar
27.08,1.107,0.093,0.681,guitar
27.1,1.155,0.206,0.738,guitar
27.12,1.124,0.154,0.735,guitar
27.14,0.997,0.016,0.459,guitar
27.16,1.041,-0.065,0.185,guitar
27.18,1.014,-0.161,-0.022,guitar
27.2,0.896,-0.201,-0.2,guitar
27.22,0.84,-0.222,-0.294,guitar
27.24,0.817,-0.246,-0.294,guitar
27.26,0.746,-0.234,-0.25,guitar
27.28,0.653,-0.216,-0.234,guitar
27.3,0.606,-0.194,-0.249,guitar
27.32,0.54,-0.183,-0.28,guitar
27.34,0.455,-0.179,-0.365,guitar
27.36,0.395,-0.176,-0.402,guitar
27.38,0.387,-0.162,-0.419,guitar
27.4,0.435,-0.109,-0.462,guitar
27.42,0.535,-0.043,-0.506,guitar
27.44,0.797,-0.041,-0.41,guitar
27.46,1.063,-0.098,-0.299,guitar
27.48,1.337,-0.136,-0.415,guitar
27.5,1.8,-0.238,-0.762,guitar
27.52,1.998,-0.412,-1.063,guitar
27.54,1.179,-0.287,-0.808,guitar
27.56,0.71,0.185,0.422,guitar
27.58,-0.167,0.2,0.836,guitar
27.6,-0.114,0.019,0.954,guitar
27.62,0.997,-0.041,0.885,guitar
27.64,1.302,-0.019,0.63,guitar
27.66,1.243,-0.043,0.484,guitar
27.68,1.151,-0.037,0.434,guitar
27.7,0.941,-0.016,0.372,guitar
27.72,0.795,0.003,0.366,guitar
27.74,0.789,0.019,0.414,guitar
27.76,0.824,0.034,0.444,guitar
27.78,0.825,0.054,0.428,guitar
27.8,0.849,0.071,0.412,guitar
27.82,0.882,0.073,0.414,guitar
27.84,0.872,0.067,0.399,guitar
27.86,0.874,0.067,0.393,guitar
27.88,0.859,0.062,0.384,guitar
27.9,0.847,0.062,0.375,guitar
27.92,0.854,0.057,0.373,guitar
27.94,0.861,0.047,0.37,guitar
27.96,0.844,0.032,0.372,guitar
27.98,0.747,-0.01,0.364,guitar
28,0.656,-0.055,0.388,guitar
28.02,0.843,-0.054,0.503,guitar
28.04,1.208,0.033,0.63,guitar
28.06,1.364,0.118,0.675,guitar
28.08,1.34,0.169,0.68,guitar
28.1,1.137,0.204,0.753,guitar
28.12,1.053,0.155,0.72,guitar
28.14,1.153,0.053,0.534,guitar
28.16,1.229,0.013,0.301,guitar
28.18,1.095,-0.027,0.094,guitar
28.2,1.002,-0.078,-0.051,guitar
28.22,0.911,-0.125,-0.147,guitar
28.24,0.781,-0.156,-0.245,guitar
28.26,0.68,-0.19,-0.258,guitar
28.28,0.597,-0.217,-0.327,guitar
28.3,0.605,-0.184,-0.419,guitar
28.32,0.563,-0.17,-0.481,guitar
28.34,0.407,-0.168,-0.518,guitar
28.36,0.319,-0.151,-0.507,guitar
28.38,0.277,-0.126,-0.488,guitar
28.4,0.283,-0.076,-0.508,guitar
28.42,0.374,-0.013,-0.521,guitar
28.44,0.599,0.042,-0.456,guitar
28.46,0.942,-0.006,-0.304,guitar
28.48,1.204,-0.057,-0.354,guitar
28.5,1.603,-0.132,-0.774,guitar
28.52,1.991,-0.258,-1.131,guitar
28.54,1.705,-0.323,-1.122,guitar
28.56,1.284,0.098,-0.236,guitar
28.58,0.411,0.002,0.43,guitar
28.6,-0.935,0.395,0.842,guitar
28.62,-0.244,0.347,1.17,guitar
28.64,1.065,0.262,1.035,guitar
28.66,1.378,-0.052,0.77,guitar
28.68,1.316,-0.153,0.632,guitar
28.7,1.005,-0.011,0.473,guitar
28.72,0.875,0.04,0.367,guitar
28.74,0.953,0.05,0.385,guitar
28.76,0.888,0.043,0.417,guitar
28.78,0.788,0.063,0.429,guitar
28.8,0.759,0.096,0.439,guitar
28.82,0.779,0.113,0.462,guitar
28.84,0.794,0.109,0.482,guitar
28.86,0.803,0.112,0.481,guitar
28.88,0.808,0.112,0.466,guitar
28.9,0.812,0.095,0.453,guitar
28.92,0.815,0.08,0.444,guitar
28.94,0.818,0.069,0.43,guitar
28.96,0.853,0.059,0.439,guitar
28.98,0.896,0.043,0.472,guitar
29,0.881,0.024,0.512,guitar
29.02,0.884,0.019,0.593,guitar
29.04,0.928,0.057,0.694,guitar
29.06,0.961,0.115,0.772,guitar
29.08,0.934,0.18,0.759,guitar
29.1,0.943,0.215,0.73,guitar
29.12,0.833,0.139,0.618,guitar
29.14,0.802,0.113,0.494,guitar
29.16,1.115,0.031,0.426,guitar
29.18,1.286,-0.113,0.238,guitar
29.2,1.323,-0.153,0.038,guitar
29.22,1.332,-0.151,-0.097,guitar
29.24,1.122,-0.132,-0.127,guitar
29.26,0.902,-0.144,-0.142,guitar
29.28,0.757,-0.142,-0.172,guitar
29.3,0.569,-0.131,-0.238,guitar
29.32,0.5,-0.153,-0.293,guitar
29.34,0.493,-0.154,-0.31,guitar
29.36,0.468,-0.144,-0.345,guitar
29.38,0.392,-0.139,-0.363,guitar
29.4,0.318,-0.122,-0.376,guitar
29.42,0.368,-0.078,-0.399,guitar
29.44,0.434,-0.017,-0.42,guitar
29.46,0.584,0.01,-0.385,guitar
29.48,0.913,-0.004,-0.291,guitar
29.5,1.279,-0.048,-0.236,guitar
29.52,1.512,-0.132,-0.425,guitar
29.54,1.882,-0.308,-0.788,guitar
29.56,1.027,-0.169,-0.836,guitar
29.58,1.289,0.377,0.492,guitar
29.6,0.461,0.231,0.535,guitar
29.62,0.24,0.485,0.589,guitar
29.64,1.664,0.185,0.758,guitar
29.66,1.423,0.037,0.526,guitar
29.68,1.075,0.058,0.289,guitar
29.7,1.066,0.057,0.179,guitar
29.72,1.042,0.097,0.134,guitar
29.74,1.012,0.118,0.168,guitar
29.76,0.943,0.141,0.223,guitar
29.78,0.854,0.136,0.229,guitar
29.8,0.786,0.153,0.235,guitar
29.82,0.794,0.162,0.258,guitar
29.84,0.846,0.17,0.283,guitar
29.86,0.909,0.183,0.297,guitar
29.88,0.938,0.179,0.281,guitar
29.9,0.953,0.16,0.256,guitar
29.92,0.991,0.151,0.255,guitar
29.94,0.997,0.131,0.245,guitar
29.96,0.962,0.115,0.243,guitar
29.98,0.921,0.098,0.256,guitar
30,0.909,0.078,0.284,guitar
30.02,0.939,0.063,0.332,guitar
30.04,1.02,0.059,0.409,guitar
30.06,1.123,0.081,0.481,guitar
30.08,1.143,0.127,0.518,guitar
30.1,1.154,0.186,0.568,guitar
30.12,1.212,0.211,0.648,guitar
30.14,1.194,0.162,0.624,guitar
30.16,1.237,0.069,0.413,guitar
30.18,1.239,0.032,0.2,guitar
30.2,1.156,-0.047,0.055,guitar
30.22,1.039,-0.135,-0.061,guitar
30.24,0.907,-0.174,-0.203,guitar
30.26,0.804,-0.188,-0.287,guitar
30.28,0.61,-0.215,-0.331,guitar
30.3,0.495,-0.239,-0.345,guitar
30.32,0.423,-0.245,-0.343,guitar
30.34,0.324,-0.227,-0.378,guitar
30.36,0.313,-0.199,-0.398,guitar
30.38,0.295,-0.171,-0.35,guitar
30.4,0.251,-0.141,-0.294,guitar
