time,x-acceleration,y-acceleration,z-acceleration,output
9.3,-0.62,0.587,-0.201,unknown
9.32,-0.756,0.424,-0.129,unknown
9.34,-0.858,0.249,0.158,unknown
9.36,-0.755,0.386,0.476,unknown
9.38,-0.694,0.623,0.524,unknown
9.4,-0.748,0.364,0.28,unknown
9.42,-0.844,0.353,0.068,unknown
9.44,-0.93,0.467,-0.094,unknown
9.46,-0.944,0.414,-0.236,unknown
9.48,-0.898,0.322,-0.329,unknown
9.5,-0.96,0.326,-0.327,unknown
9.52,-0.99,0.384,-0.353,unknown
9.54,-0.968,0.448,-0.342,unknown
9.56,-0.946,0.419,-0.24,unknown
9.58,-0.928,0.363,-0.105,unknown
9.6,-0.914,0.336,-0.004,unknown
9.62,-0.91,0.298,0.009,unknown
9.64,-0.898,0.305,-0.038,unknown
9.66,-0.917,0.27,-0.105,unknown
9.68,-0.952,0.265,-0.156,unknown
9.7,-0.961,0.313,-0.141,unknown
9.72,-0.967,0.322,-0.095,unknown
9.74,-0.945,0.329,-0.06,unknown
9.76,-0.914,0.338,-0.038,unknown
9.78,-0.934,0.339,-0.009,unknown
9.8,-0.944,0.372,0.007,unknown
9.82,-0.927,0.405,0.021,unknown
9.84,-0.918,0.396,0.043,unknown
9.86,-0.918,0.386,0.084,unknown
9.88,-0.907,0.417,0.162,unknown
9.9,-0.917,0.429,0.208,unknown
9.92,-0.868,0.374,0.23,unknown
9.94,-0.825,0.292,0.256,unknown
9.96,-0.757,0.185,0.346,unknown
9.98,-0.711,0.154,0.435,unknown
10,-0.654,0.177,0.465,unknown
10.02,-0.556,0.186,0.487,unknown
10.04,-0.523,0.177,0.626,unknown
10.06,-0.374,0.147,0.798,unknown
10.08,-0.21,0.169,0.993,unknown
10.1,-0.012,0.228,1.071,unknown
10.12,0.121,0.128,1.168,unknown
10.14,0.023,0.084,1.268,unknown
10.16,0.059,0.332,1.278,unknown
10.18,0.077,0.221,1.251,unknown
10.2,0.09,0.177,1.237,unknown
10.22,0.055,0.193,1.116,unknown
10.24,-0.016,0.252,0.98,unknown
10.26,-0.058,0.175,0.831,unknown
10.28,-0.017,0.083,0.827,unknown
10.3,0.087,0.213,1.061,unknown
10.32,0.176,0.319,1.344,unknown
10.34,0.143,0.191,1.254,unknown
10.36,0.009,0.1,0.885,unknown
10.38,-0.129,0.128,0.666,unknown
10.4,-0.141,0.119,0.67,unknown
10.42,-0.035,0.094,0.821,unknown
10.44,0.08,0.045,1.052,unknown
10.46,0.15,0.068,1.159,unknown
10.48,0.157,0.135,1.084,unknown
10.5,0.151,0.135,1.028,unknown
10.52,0.042,0.2,0.999,unknown
10.54,0.083,0.209,0.983,unknown
10.56,0.105,0.262,1.021,unknown
10.58,0.084,0.177,1.012,unknown
10.6,0.044,0.212,1.04,unknown
10.62,0.008,0.319,1.052,unknown
10.64,-0.002,0.34,1.083,unknown
10.66,-0.095,0.25,1.045,unknown
