time,x-acceleration,y-acceleration,z-acceleration,output
51.44,0.929,0.406,1.27,piano
51.46,1.07,0.36,1.098,piano
51.48,0.842,0.306,1.065,piano
51.5,0.685,0.27,0.967,piano
51.52,0.595,0.252,0.794,piano
51.54,0.474,0.192,0.59,piano
51.56,0.354,0.124,0.405,piano
51.58,0.222,0.053,0.223,piano
51.6,0.162,-0.025,0.09,piano
51.62,0.085,-0.097,0.03,piano
51.64,0.033,-0.161,-0.02,piano
51.66,0.02,-0.191,-0.05,piano
51.68,-0.002,-0.225,-0.081,piano
51.7,-0.033,-0.232,-0.132,piano
51.72,0.034,-0.181,-0.104,piano
51.74,0.197,-0.082,0.007,piano
51.76,0.206,0.032,0.182,piano
51.78,0.33,0.104,0.445,piano
51.8,0.817,0.119,0.957,piano
51.82,1.05,0.031,1.345,piano
51.84,0.505,0.048,1.097,piano
51.86,-0.079,0.488,0.767,piano
51.88,1.088,1.631,1.249,piano
51.9,1.785,0.275,2,piano
51.92,1.197,0.154,1.912,piano
51.94,0.531,0.136,0.879,piano
51.96,0.451,0.108,0.375,piano
51.98,0.464,0.221,0.405,piano
52,0.48,0.244,0.438,piano
52.02,0.606,0.305,0.558,piano
52.04,0.64,0.349,0.748,piano
52.06,0.508,0.351,0.851,piano
52.08,0.452,0.342,0.888,piano
52.1,0.463,0.315,0.831,piano
52.12,0.533,0.289,0.731,piano
52.14,0.563,0.262,0.671,piano
52.16,0.568,0.252,0.709,piano
52.18,0.565,0.262,0.775,piano
52.2,0.55,0.261,0.839,piano
52.22,0.536,0.229,0.897,piano
52.24,0.529,0.19,0.954,piano
52.26,0.536,0.172,1.058,piano
52.28,0.577,0.144,1.195,piano
52.3,0.576,0.123,1.369,piano
52.32,0.572,0.157,1.54,piano
52.34,0.647,0.247,1.616,piano
52.36,0.794,0.301,1.473,piano
52.38,0.9,0.376,1.205,piano
52.4,0.966,0.468,0.992,piano
52.42,1.25,0.384,0.889,piano
52.44,1.274,0.231,0.787,piano
52.46,0.987,0.188,0.672,piano
52.48,0.696,0.187,0.473,piano
52.5,0.46,0.101,0.24,piano
52.52,0.371,-0.004,0.121,piano
52.54,0.303,-0.101,0.123,piano
52.56,0.213,-0.16,0.156,piano
52.58,0.17,-0.255,0.171,piano
52.6,0.104,-0.293,0.072,piano
52.62,0.049,-0.302,0.015,piano
52.64,0.048,-0.338,0.042,piano
52.66,0.018,-0.349,0.071,piano
52.68,0.107,-0.298,0.136,piano
52.7,0.187,-0.225,0.163,piano
52.72,0.129,-0.154,0.151,piano
52.74,0.189,-0.068,0.18,piano
52.76,0.276,0.042,0.336,piano
52.78,0.361,0.153,0.671,piano
52.8,0.685,0.234,1.231,piano
52.82,0.989,0.28,1.558,piano
52.84,0.804,0.326,1.253,piano
52.86,1.046,1.118,1.062,piano
52.88,1.545,0.94,1.974,piano
52.9,1.18,-0.179,2,piano
52.92,0.646,0.321,1.297,piano
52.94,0.487,0.117,0.555,piano
52.96,0.57,0.175,0.5,piano
52.98,0.525,0.256,0.622,piano
53,0.482,0.26,0.641,piano
53.02,0.523,0.282,0.681,piano
53.04,0.517,0.311,0.718,piano
53.06,0.503,0.319,0.754,piano
53.08,0.605,0.312,0.82,piano
53.1,0.611,0.309,0.798,piano
53.12,0.565,0.302,0.769,piano
53.14,0.558,0.274,0.767,piano
53.16,0.579,0.26,0.798,piano
53.18,0.571,0.276,0.826,piano
53.2,0.546,0.256,0.819,piano
53.22,0.516,0.223,0.813,piano
53.24,0.504,0.194,0.88,piano
53.26,0.533,0.163,1.04,piano
53.28,0.584,0.179,1.233,piano
53.3,0.652,0.231,1.324,piano
53.32,0.877,0.266,1.32,piano
53.34,0.889,0.268,1.277,piano
53.36,0.789,0.264,1.225,piano
53.38,0.74,0.243,1.099,piano
53.4,0.81,0.189,0.994,piano
53.42,0.871,0.141,0.967,piano
53.44,0.788,0.108,0.912,piano
53.46,0.69,0.054,0.813,piano
