,time,x-acceleration,y-acceleration,z-acceleration,output
23728,474.55999999999983,0.104,-0.331,0.894,unknown
23729,474.57999999999987,0.049,-0.287,0.9,unknown
23730,474.59999999999985,0.049,-0.287,0.9,unknown
23731,474.61999999999983,0.049,-0.287,0.9,unknown
23732,474.6399999999999,0.159,-0.3,0.916,unknown
23733,474.65999999999985,0.159,-0.3,0.916,unknown
23734,474.67999999999984,0.159,-0.3,0.916,unknown
23735,474.6999999999999,0.258,-0.332,0.901,unknown
23736,474.71999999999986,0.258,-0.332,0.901,unknown
23737,474.73999999999984,0.258,-0.332,0.901,unknown
23738,474.7599999999999,0.315,-0.325,0.911,unknown
23739,474.77999999999986,0.315,-0.325,0.911,unknown
23740,474.79999999999984,0.315,-0.325,0.911,unknown
23741,474.8199999999999,0.319,-0.315,0.934,unknown
23742,474.83999999999986,0.319,-0.315,0.934,unknown
23743,474.85999999999984,0.319,-0.315,0.934,unknown
23744,474.8799999999999,0.265,-0.315,0.911,unknown
23745,474.89999999999986,0.265,-0.315,0.911,unknown
23746,474.91999999999985,0.265,-0.315,0.911,unknown
23747,474.9399999999998,0.228,-0.276,0.897,unknown
23748,474.95999999999987,0.228,-0.276,0.897,unknown
23749,474.97999999999985,0.228,-0.276,0.897,unknown
23750,474.9999999999999,0.252,-0.269,0.932,unknown
23751,475.01999999999987,0.252,-0.269,0.932,unknown
23752,475.03999999999985,0.252,-0.269,0.932,unknown
23753,475.05999999999983,0.265,-0.297,0.915,unknown
23754,475.07999999999987,0.265,-0.297,0.915,unknown
23755,475.09999999999985,0.265,-0.297,0.915,unknown
23756,475.11999999999983,0.285,-0.313,0.841,unknown
23757,475.1399999999999,0.285,-0.313,0.841,unknown
23758,475.15999999999985,0.285,-0.313,0.841,unknown
23759,475.17999999999984,0.351,-0.307,0.909,unknown
23760,475.1999999999999,0.351,-0.307,0.909,unknown
23761,475.21999999999986,0.351,-0.307,0.909,unknown
23762,475.23999999999984,0.215,-0.208,0.948,unknown
23763,475.2599999999999,0.215,-0.208,0.948,unknown
23764,475.27999999999986,0.215,-0.208,0.948,unknown
23765,475.29999999999984,0.162,-0.207,0.957,unknown
23766,475.3199999999999,0.162,-0.207,0.957,unknown
23767,475.33999999999986,0.162,-0.207,0.957,unknown
23768,475.35999999999984,0.267,-0.348,1.046,unknown
23769,475.3799999999999,0.267,-0.348,1.046,unknown
23770,475.39999999999986,0.267,-0.348,1.046,unknown
23771,475.41999999999985,0.437,-0.383,1.019,unknown
23772,475.4399999999998,0.437,-0.383,1.019,unknown
23773,475.45999999999987,0.437,-0.383,1.019,unknown
23774,475.47999999999985,0.621,-0.382,0.908,unknown
23775,475.4999999999999,0.621,-0.382,0.908,unknown
23776,475.51999999999987,0.621,-0.382,0.908,unknown
23777,475.53999999999985,0.686,-0.374,0.952,unknown
23778,475.55999999999983,0.686,-0.374,0.952,unknown
23779,475.57999999999987,0.686,-0.374,0.952,unknown
23780,475.59999999999985,0.442,-0.287,0.985,unknown
23781,475.61999999999983,0.442,-0.287,0.985,unknown
23782,475.6399999999999,0.442,-0.287,0.985,unknown
23783,475.65999999999985,0.305,-0.279,0.947,unknown
23784,475.67999999999984,0.305,-0.279,0.947,unknown
23785,475.6999999999999,0.305,-0.279,0.947,unknown
23786,475.71999999999986,0.359,-0.284,0.893,unknown
23787,475.73999999999984,0.359,-0.284,0.893,unknown
23788,475.7599999999999,0.359,-0.284,0.893,unknown
23789,475.77999999999986,0.423,-0.311,0.858,unknown
23790,475.79999999999984,0.423,-0.311,0.858,unknown
23791,475.8199999999999,0.423,-0.311,0.858,unknown
23792,475.83999999999986,0.379,-0.313,0.863,unknown
23793,475.85999999999984,0.379,-0.313,0.863,unknown
23794,475.8799999999999,0.379,-0.313,0.863,unknown
23795,475.89999999999986,0.29,-0.328,0.9,unknown
23796,475.91999999999985,0.29,-0.328,0.9,unknown
23797,475.9399999999998,0.29,-0.328,0.9,unknown
23798,475.95999999999987,0.192,-0.324,0.902,unknown
23799,475.97999999999985,0.192,-0.324,0.902,unknown
23800,475.9999999999999,0.192,-0.324,0.902,unknown
23801,476.01999999999987,0.271,-0.337,0.907,unknown
23802,476.03999999999985,0.271,-0.337,0.907,unknown
23803,476.05999999999983,0.271,-0.337,0.907,unknown
23804,476.07999999999987,0.281,-0.358,0.904,unknown
23805,476.09999999999985,0.281,-0.358,0.904,unknown
23806,476.11999999999983,0.281,-0.358,0.904,unknown
23807,476.1399999999999,0.238,-0.361,0.903,unknown
23808,476.15999999999985,0.238,-0.361,0.903,unknown
23809,476.17999999999984,0.238,-0.361,0.903,unknown
23810,476.1999999999999,0.287,-0.369,0.933,unknown
23811,476.21999999999986,0.287,-0.369,0.933,unknown
23812,476.23999999999984,0.287,-0.369,0.933,unknown
23813,476.2599999999999,0.276,-0.342,0.932,unknown
23814,476.27999999999986,0.276,-0.342,0.932,unknown
23815,476.29999999999984,0.276,-0.342,0.932,unknown
23816,476.3199999999999,0.354,-0.358,0.928,unknown
23817,476.33999999999986,0.354,-0.358,0.928,unknown
23818,476.35999999999984,0.354,-0.358,0.928,unknown
23819,476.3799999999999,0.292,-0.442,1.007,unknown
23820,476.39999999999986,0.292,-0.442,1.007,unknown
23821,476.41999999999985,0.292,-0.442,1.007,unknown
23822,476.4399999999998,0.177,-0.392,1.065,unknown
23823,476.45999999999987,0.177,-0.392,1.065,unknown
23824,476.47999999999985,0.177,-0.392,1.065,unknown
23825,476.4999999999999,0.33,-0.4,1.048,unknown
23826,476.51999999999987,0.33,-0.4,1.048,unknown
23827,476.53999999999985,0.33,-0.4,1.048,unknown
23828,476.55999999999983,0.385,-0.409,0.991,unknown
23829,476.57999999999987,0.385,-0.409,0.991,unknown
23830,476.59999999999985,0.385,-0.409,0.991,unknown
23831,476.61999999999983,0.324,-0.364,0.918,unknown
23832,476.6399999999999,0.324,-0.364,0.918,unknown
23833,476.65999999999985,0.324,-0.364,0.918,unknown
23834,476.67999999999984,0.289,-0.316,0.882,unknown
23835,476.6999999999999,0.289,-0.316,0.882,unknown
23836,476.71999999999986,0.289,-0.316,0.882,unknown
23837,476.73999999999984,0.297,-0.321,0.847,unknown
23838,476.7599999999999,0.297,-0.321,0.847,unknown
23839,476.77999999999986,0.297,-0.321,0.847,unknown
23840,476.79999999999984,0.307,-0.34,0.841,unknown
23841,476.8199999999999,0.307,-0.34,0.841,unknown
23842,476.83999999999986,0.307,-0.34,0.841,unknown
23843,476.85999999999984,0.318,-0.346,0.856,unknown
23844,476.8799999999999,0.318,-0.346,0.856,unknown
23845,476.89999999999986,0.318,-0.346,0.856,unknown
23846,476.91999999999985,0.325,-0.341,0.849,unknown
23847,476.9399999999998,0.325,-0.341,0.849,unknown
23848,476.95999999999987,0.325,-0.341,0.849,unknown
23849,476.97999999999985,0.33,-0.316,0.818,unknown
23850,476.9999999999999,0.33,-0.316,0.818,unknown
23851,477.01999999999987,0.33,-0.316,0.818,unknown
23852,477.03999999999985,0.324,-0.291,0.774,unknown
23853,477.05999999999983,0.324,-0.291,0.774,unknown
23854,477.07999999999987,0.324,-0.291,0.774,unknown
23855,477.09999999999985,0.334,-0.278,0.736,unknown
23856,477.11999999999983,0.334,-0.278,0.736,unknown
23857,477.1399999999999,0.334,-0.278,0.736,unknown
23858,477.15999999999985,0.337,-0.265,0.703,unknown
23859,477.17999999999984,0.337,-0.265,0.703,unknown
23860,477.1999999999999,0.337,-0.265,0.703,unknown
23861,477.21999999999986,0.333,-0.253,0.661,unknown
23862,477.23999999999984,0.333,-0.253,0.661,unknown
23863,477.2599999999999,0.333,-0.253,0.661,unknown
23864,477.27999999999986,0.313,-0.276,0.67,unknown
23865,477.29999999999984,0.313,-0.276,0.67,unknown
23866,477.3199999999999,0.313,-0.276,0.67,unknown
23867,477.33999999999986,0.374,-0.324,0.684,unknown
23868,477.35999999999984,0.374,-0.324,0.684,unknown
23869,477.3799999999999,0.374,-0.324,0.684,unknown
23870,477.39999999999986,0.426,-0.372,0.745,unknown
23871,477.41999999999985,0.426,-0.372,0.745,unknown
23872,477.4399999999998,0.426,-0.372,0.745,unknown
23873,477.45999999999987,0.448,-0.361,0.844,unknown
23874,477.47999999999985,0.448,-0.361,0.844,unknown
23875,477.4999999999999,0.448,-0.361,0.844,unknown
23876,477.51999999999987,0.39,-0.468,0.942,unknown
23877,477.53999999999985,0.39,-0.468,0.942,unknown
23878,477.55999999999983,0.39,-0.468,0.942,unknown
23879,477.57999999999987,0.276,-0.432,1.251,unknown
23880,477.59999999999985,0.276,-0.432,1.251,unknown
23881,477.61999999999983,0.276,-0.432,1.251,unknown
23882,477.6399999999999,0.431,-0.386,1.082,unknown
23883,477.65999999999985,0.431,-0.386,1.082,unknown
23884,477.67999999999984,0.431,-0.386,1.082,unknown
23885,477.6999999999999,0.217,-0.385,0.97,unknown
23886,477.71999999999986,0.217,-0.385,0.97,unknown
23887,477.73999999999984,0.217,-0.385,0.97,unknown
23888,477.7599999999999,0.258,-0.324,1.24,unknown
23889,477.77999999999986,0.258,-0.324,1.24,unknown
23890,477.79999999999984,0.258,-0.324,1.24,unknown
23891,477.8199999999999,0.285,-0.323,1.246,unknown
23892,477.83999999999986,0.285,-0.323,1.246,unknown
23893,477.85999999999984,0.285,-0.323,1.246,unknown
23894,477.8799999999999,0.222,-0.226,0.992,unknown
23895,477.89999999999986,0.222,-0.226,0.992,unknown
23896,477.91999999999985,0.222,-0.226,0.992,unknown
23897,477.9399999999998,0.073,-0.144,0.795,unknown
23898,477.95999999999987,0.073,-0.144,0.795,unknown
23899,477.97999999999985,0.073,-0.144,0.795,unknown
23900,477.9999999999999,0.243,-0.171,1.033,unknown
23901,478.01999999999987,0.243,-0.171,1.033,unknown
23902,478.03999999999985,0.243,-0.171,1.033,unknown
23903,478.05999999999983,0.42,-0.208,0.906,unknown
23904,478.07999999999987,0.42,-0.208,0.906,unknown
23905,478.09999999999985,0.42,-0.208,0.906,unknown
23906,478.11999999999983,0.227,-0.12,0.602,unknown
23907,478.1399999999999,0.227,-0.12,0.602,unknown
23908,478.15999999999985,0.227,-0.12,0.602,unknown
23909,478.17999999999984,0.185,-0.218,0.682,unknown
23910,478.1999999999999,0.185,-0.218,0.682,unknown
23911,478.21999999999986,0.185,-0.218,0.682,unknown
23912,478.23999999999984,0.154,-0.394,1.044,unknown
23913,478.2599999999999,0.154,-0.394,1.044,unknown
23914,478.27999999999986,0.154,-0.394,1.044,unknown
23915,478.29999999999984,0.374,-0.507,1.249,unknown
23916,478.3199999999999,0.374,-0.507,1.249,unknown
23917,478.33999999999986,0.374,-0.507,1.249,unknown
23918,478.35999999999984,0.413,-0.391,1.043,unknown
23919,478.3799999999999,0.413,-0.391,1.043,unknown
23920,478.39999999999986,0.413,-0.391,1.043,unknown
23921,478.41999999999985,0.196,-0.338,0.928,unknown
23922,478.4399999999998,0.196,-0.338,0.928,unknown
23923,478.45999999999987,0.196,-0.338,0.928,unknown
23924,478.47999999999985,0.258,-0.342,0.992,unknown
23925,478.4999999999999,0.258,-0.342,0.992,unknown
23926,478.51999999999987,0.258,-0.342,0.992,unknown
23927,478.53999999999985,0.245,-0.282,0.867,unknown
23928,478.55999999999983,0.245,-0.282,0.867,unknown
23929,478.57999999999987,0.245,-0.282,0.867,unknown
23930,478.59999999999985,0.184,-0.264,0.832,unknown
23931,478.61999999999983,0.184,-0.264,0.832,unknown
23932,478.6399999999999,0.184,-0.264,0.832,unknown
23933,478.65999999999985,0.198,-0.3,0.849,unknown
23934,478.67999999999984,0.198,-0.3,0.849,unknown
23935,478.6999999999999,0.198,-0.3,0.849,unknown
23936,478.71999999999986,0.265,-0.337,0.897,unknown
23937,478.73999999999984,0.265,-0.337,0.897,unknown
23938,478.7599999999999,0.265,-0.337,0.897,unknown
23939,478.77999999999986,0.276,-0.378,0.943,unknown
23940,478.79999999999984,0.276,-0.378,0.943,unknown
23941,478.8199999999999,0.276,-0.378,0.943,unknown
23942,478.83999999999986,0.229,-0.348,0.936,unknown
23943,478.85999999999984,0.229,-0.348,0.936,unknown
23944,478.8799999999999,0.229,-0.348,0.936,unknown
23945,478.89999999999986,0.194,-0.309,0.919,unknown
23946,478.91999999999985,0.194,-0.309,0.919,unknown
23947,478.9399999999998,0.194,-0.309,0.919,unknown
23948,478.95999999999987,0.239,-0.328,0.957,unknown
23949,478.97999999999985,0.239,-0.328,0.957,unknown
23950,478.9999999999999,0.239,-0.328,0.957,unknown
23951,479.01999999999987,0.303,-0.336,0.918,unknown
23952,479.03999999999985,0.303,-0.336,0.918,unknown
23953,479.05999999999983,0.303,-0.336,0.918,unknown
23954,479.07999999999987,0.319,-0.32,0.874,unknown
23955,479.09999999999985,0.319,-0.32,0.874,unknown
23956,479.11999999999983,0.319,-0.32,0.874,unknown
23957,479.1399999999999,0.296,-0.336,0.868,unknown
23958,479.15999999999985,0.296,-0.336,0.868,unknown
23959,479.17999999999984,0.296,-0.336,0.868,unknown
23960,479.1999999999999,0.283,-0.337,0.902,unknown
23961,479.21999999999986,0.283,-0.337,0.902,unknown
23962,479.23999999999984,0.283,-0.337,0.902,unknown
23963,479.2599999999999,0.257,-0.335,0.916,unknown
23964,479.27999999999986,0.257,-0.335,0.916,unknown
23965,479.29999999999984,0.257,-0.335,0.916,unknown
23966,479.3199999999999,0.25,-0.336,0.918,unknown
23967,479.33999999999986,0.25,-0.336,0.918,unknown
23968,479.35999999999984,0.25,-0.336,0.918,unknown
23969,479.3799999999999,0.255,-0.34,0.929,unknown
23970,479.39999999999986,0.255,-0.34,0.929,unknown
23971,479.41999999999985,0.255,-0.34,0.929,unknown
23972,479.4399999999998,0.245,-0.327,0.941,unknown
23973,479.45999999999987,0.245,-0.327,0.941,unknown
23974,479.47999999999985,0.245,-0.327,0.941,unknown
23975,479.4999999999999,0.264,-0.317,0.928,unknown
23976,479.51999999999987,0.264,-0.317,0.928,unknown
23977,479.53999999999985,0.264,-0.317,0.928,unknown
23978,479.55999999999983,0.288,-0.338,0.92,unknown
23979,479.57999999999987,0.288,-0.338,0.92,unknown
23980,479.59999999999985,0.288,-0.338,0.92,unknown
23981,479.61999999999983,0.283,-0.348,0.912,unknown
23982,479.6399999999999,0.283,-0.348,0.912,unknown
23983,479.65999999999985,0.283,-0.348,0.912,unknown
23984,479.67999999999984,0.269,-0.351,0.905,unknown
23985,479.6999999999999,0.269,-0.351,0.905,unknown
23986,479.71999999999986,0.269,-0.351,0.905,unknown
23987,479.73999999999984,0.264,-0.366,0.9,unknown
23988,479.7599999999999,0.264,-0.366,0.9,unknown
23989,479.77999999999986,0.264,-0.366,0.9,unknown
23990,479.79999999999984,0.226,-0.36,0.923,unknown
23991,479.8199999999999,0.226,-0.36,0.923,unknown
23992,479.83999999999986,0.226,-0.36,0.923,unknown
23993,479.85999999999984,0.242,-0.357,0.92,unknown
23994,479.8799999999999,0.242,-0.357,0.92,unknown
23995,479.89999999999986,0.242,-0.357,0.92,unknown
23996,479.91999999999985,0.291,-0.361,0.892,unknown
23997,479.9399999999998,0.291,-0.361,0.892,unknown
23998,479.95999999999987,0.291,-0.361,0.892,unknown
23999,479.97999999999985,0.243,-0.347,0.881,unknown
24000,479.9999999999999,0.243,-0.347,0.881,unknown
24001,480.01999999999987,0.243,-0.347,0.881,unknown
24002,480.03999999999985,0.198,-0.336,0.93,unknown
24003,480.05999999999983,0.198,-0.336,0.93,unknown
24004,480.07999999999987,0.198,-0.336,0.93,unknown
24005,480.09999999999985,0.244,-0.352,0.962,unknown
24006,480.11999999999983,0.244,-0.352,0.962,unknown
24007,480.1399999999999,0.244,-0.352,0.962,unknown
24008,480.15999999999985,0.231,-0.328,0.938,unknown
24009,480.17999999999984,0.231,-0.328,0.938,unknown
24010,480.1999999999999,0.231,-0.328,0.938,unknown
24011,480.21999999999986,0.254,-0.309,0.901,unknown
24012,480.23999999999984,0.254,-0.309,0.901,unknown
24013,480.2599999999999,0.254,-0.309,0.901,unknown
24014,480.27999999999986,0.241,-0.317,0.93,unknown
24015,480.29999999999984,0.241,-0.317,0.93,unknown
24016,480.3199999999999,0.241,-0.317,0.93,unknown
24017,480.33999999999986,0.237,-0.315,0.969,unknown
24018,480.35999999999984,0.237,-0.315,0.969,unknown
24019,480.3799999999999,0.237,-0.315,0.969,unknown
24020,480.39999999999986,0.275,-0.321,0.977,unknown
24021,480.41999999999985,0.275,-0.321,0.977,unknown
24022,480.4399999999998,0.275,-0.321,0.977,unknown
24023,480.45999999999987,0.238,-0.298,0.955,unknown
24024,480.47999999999985,0.238,-0.298,0.955,unknown
24025,480.4999999999999,0.238,-0.298,0.955,unknown
24026,480.51999999999987,0.243,-0.292,0.908,unknown
24027,480.53999999999985,0.243,-0.292,0.908,unknown
24028,480.55999999999983,0.243,-0.292,0.908,unknown
24029,480.57999999999987,0.259,-0.291,0.909,unknown
24030,480.59999999999985,0.259,-0.291,0.909,unknown
24031,480.61999999999983,0.259,-0.291,0.909,unknown
24032,480.6399999999999,0.28,-0.29,0.923,unknown
24033,480.65999999999985,0.28,-0.29,0.923,unknown
24034,480.67999999999984,0.28,-0.29,0.923,unknown
24035,480.6999999999999,0.295,-0.312,0.915,unknown
24036,480.71999999999986,0.295,-0.312,0.915,unknown
24037,480.73999999999984,0.295,-0.312,0.915,unknown
24038,480.7599999999999,0.276,-0.313,0.921,unknown
24039,480.77999999999986,0.276,-0.313,0.921,unknown
24040,480.79999999999984,0.276,-0.313,0.921,unknown
24041,480.8199999999999,0.251,-0.315,0.929,unknown
24042,480.83999999999986,0.251,-0.315,0.929,unknown
24043,480.85999999999984,0.251,-0.315,0.929,unknown
24044,480.8799999999999,0.228,-0.312,0.926,unknown
24045,480.89999999999986,0.228,-0.312,0.926,unknown
24046,480.91999999999985,0.228,-0.312,0.926,unknown
24047,480.9399999999998,0.213,-0.307,0.924,unknown
24048,480.95999999999987,0.213,-0.307,0.924,unknown
24049,480.97999999999985,0.213,-0.307,0.924,unknown
24050,480.9999999999999,0.229,-0.319,0.932,unknown
24051,481.01999999999987,0.229,-0.319,0.932,unknown
24052,481.03999999999985,0.229,-0.319,0.932,unknown
24053,481.05999999999983,0.209,-0.305,0.967,unknown
24054,481.07999999999987,0.209,-0.305,0.967,unknown
24055,481.09999999999985,0.209,-0.305,0.967,unknown
24056,481.11999999999983,0.226,-0.304,1.009,unknown
24057,481.1399999999999,0.226,-0.304,1.009,unknown
24058,481.15999999999985,0.226,-0.304,1.009,unknown
24059,481.17999999999984,0.227,-0.336,1.022,unknown
24060,481.1999999999999,0.227,-0.336,1.022,unknown
24061,481.21999999999986,0.227,-0.336,1.022,unknown
24062,481.23999999999984,0.254,-0.343,1.012,unknown
24063,481.2599999999999,0.254,-0.343,1.012,unknown
24064,481.27999999999986,0.254,-0.343,1.012,unknown
24065,481.29999999999984,0.212,-0.337,1.01,unknown
24066,481.3199999999999,0.212,-0.337,1.01,unknown
24067,481.33999999999986,0.212,-0.337,1.01,unknown
24068,481.35999999999984,0.178,-0.33,1.001,unknown
24069,481.3799999999999,0.178,-0.33,1.001,unknown
24070,481.39999999999986,0.178,-0.33,1.001,unknown
24071,481.41999999999985,0.131,-0.313,0.986,unknown
24072,481.4399999999998,0.131,-0.313,0.986,unknown
24073,481.45999999999987,0.131,-0.313,0.986,unknown
24074,481.47999999999985,0.119,-0.304,0.972,unknown
24075,481.4999999999999,0.119,-0.304,0.972,unknown
24076,481.51999999999987,0.119,-0.304,0.972,unknown
24077,481.53999999999985,0.167,-0.307,0.973,unknown
24078,481.55999999999983,0.167,-0.307,0.973,unknown
24079,481.57999999999987,0.167,-0.307,0.973,unknown
24080,481.59999999999985,0.204,-0.329,0.97,unknown
24081,481.61999999999983,0.204,-0.329,0.97,unknown
24082,481.6399999999999,0.204,-0.329,0.97,unknown
24083,481.65999999999985,0.186,-0.316,0.944,unknown
24084,481.67999999999984,0.186,-0.316,0.944,unknown
24085,481.6999999999999,0.186,-0.316,0.944,unknown
24086,481.71999999999986,0.188,-0.312,0.92,unknown
24087,481.73999999999984,0.188,-0.312,0.92,unknown
24088,481.7599999999999,0.188,-0.312,0.92,unknown
24089,481.77999999999986,0.183,-0.329,0.872,unknown
24090,481.79999999999984,0.183,-0.329,0.872,unknown
24091,481.8199999999999,0.183,-0.329,0.872,unknown
24092,481.83999999999986,0.167,-0.313,0.827,unknown
24093,481.85999999999984,0.167,-0.313,0.827,unknown
24094,481.8799999999999,0.167,-0.313,0.827,unknown
24095,481.89999999999986,0.186,-0.322,0.79,unknown
24096,481.91999999999985,0.186,-0.322,0.79,unknown
24097,481.9399999999998,0.186,-0.322,0.79,unknown
24098,481.95999999999987,0.135,-0.311,0.754,unknown
24099,481.97999999999985,0.135,-0.311,0.754,unknown
24100,481.9999999999999,0.135,-0.311,0.754,unknown
24101,482.01999999999987,0.075,-0.294,0.798,unknown
24102,482.03999999999985,0.075,-0.294,0.798,unknown
24103,482.05999999999983,0.075,-0.294,0.798,unknown
24104,482.07999999999987,0.179,-0.317,0.922,unknown
24105,482.09999999999985,0.179,-0.317,0.922,unknown
24106,482.11999999999983,0.179,-0.317,0.922,unknown
24107,482.1399999999999,0.223,-0.351,0.888,unknown
24108,482.15999999999985,0.223,-0.351,0.888,unknown
24109,482.17999999999984,0.223,-0.351,0.888,unknown
24110,482.1999999999999,0.171,-0.332,0.889,unknown
24111,482.21999999999986,0.171,-0.332,0.889,unknown
24112,482.23999999999984,0.171,-0.332,0.889,unknown
24113,482.2599999999999,0.25,-0.432,1.1,unknown
24114,482.27999999999986,0.25,-0.432,1.1,unknown
24115,482.29999999999984,0.25,-0.432,1.1,unknown
24116,482.3199999999999,0.115,-0.342,1.1,unknown
24117,482.33999999999986,0.115,-0.342,1.1,unknown
24118,482.35999999999984,0.115,-0.342,1.1,unknown
24119,482.3799999999999,0.096,-0.275,1.098,unknown
24120,482.39999999999986,0.096,-0.275,1.098,unknown
24121,482.41999999999985,0.096,-0.275,1.098,unknown
24122,482.4399999999998,0.182,-0.337,1.05,unknown
24123,482.45999999999987,0.182,-0.337,1.05,unknown
24124,482.47999999999985,0.182,-0.337,1.05,unknown
24125,482.4999999999999,0.137,-0.298,1.073,unknown
24126,482.51999999999987,0.137,-0.298,1.073,unknown
24127,482.53999999999985,0.137,-0.298,1.073,unknown
24128,482.55999999999983,0.094,-0.263,1.044,unknown
24129,482.57999999999987,0.094,-0.263,1.044,unknown
24130,482.59999999999985,0.094,-0.263,1.044,unknown
24131,482.61999999999983,0.1,-0.259,1.004,unknown
24132,482.6399999999999,0.1,-0.259,1.004,unknown
24133,482.65999999999985,0.1,-0.259,1.004,unknown
24134,482.67999999999984,0.156,-0.291,0.989,unknown
24135,482.6999999999999,0.156,-0.291,0.989,unknown
24136,482.71999999999986,0.156,-0.291,0.989,unknown
24137,482.73999999999984,0.219,-0.303,0.978,unknown
24138,482.7599999999999,0.219,-0.303,0.978,unknown
24139,482.77999999999986,0.219,-0.303,0.978,unknown
24140,482.79999999999984,0.222,-0.303,0.943,unknown
24141,482.8199999999999,0.222,-0.303,0.943,unknown
24142,482.83999999999986,0.222,-0.303,0.943,unknown
24143,482.85999999999984,0.205,-0.291,0.897,unknown
24144,482.8799999999999,0.205,-0.291,0.897,unknown
24145,482.89999999999986,0.205,-0.291,0.897,unknown
24146,482.91999999999985,0.155,-0.268,0.883,unknown
24147,482.9399999999998,0.155,-0.268,0.883,unknown
24148,482.95999999999987,0.155,-0.268,0.883,unknown
24149,482.97999999999985,0.2,-0.285,0.826,unknown
24150,482.9999999999999,0.2,-0.285,0.826,unknown
24151,483.01999999999987,0.2,-0.285,0.826,unknown
24152,483.03999999999985,0.193,-0.314,0.823,unknown
24153,483.05999999999983,0.193,-0.314,0.823,unknown
24154,483.07999999999987,0.193,-0.314,0.823,unknown
24155,483.09999999999985,0.19,-0.308,0.81,unknown
24156,483.11999999999983,0.19,-0.308,0.81,unknown
24157,483.1399999999999,0.19,-0.308,0.81,unknown
24158,483.15999999999985,0.247,-0.389,0.87,unknown
24159,483.17999999999984,0.247,-0.389,0.87,unknown
24160,483.1999999999999,0.247,-0.389,0.87,unknown
24161,483.21999999999986,0.203,-0.441,1.142,unknown
24162,483.23999999999984,0.203,-0.441,1.142,unknown
24163,483.2599999999999,0.203,-0.441,1.142,unknown
24164,483.27999999999986,0.301,-0.48,1.09,unknown
24165,483.29999999999984,0.301,-0.48,1.09,unknown
24166,483.3199999999999,0.301,-0.48,1.09,unknown
24167,483.33999999999986,0.251,-0.31,0.87,unknown
24168,483.35999999999984,0.251,-0.31,0.87,unknown
24169,483.3799999999999,0.251,-0.31,0.87,unknown
24170,483.39999999999986,0.218,-0.314,0.981,unknown
24171,483.41999999999985,0.218,-0.314,0.981,unknown
24172,483.4399999999998,0.218,-0.314,0.981,unknown
24173,483.45999999999987,0.268,-0.389,1.002,unknown
24174,483.47999999999985,0.268,-0.389,1.002,unknown
24175,483.4999999999999,0.268,-0.389,1.002,unknown
24176,483.51999999999987,0.305,-0.368,0.953,unknown
24177,483.53999999999985,0.305,-0.368,0.953,unknown
24178,483.55999999999983,0.305,-0.368,0.953,unknown
24179,483.57999999999987,0.273,-0.341,0.925,unknown
24180,483.59999999999985,0.273,-0.341,0.925,unknown
24181,483.61999999999983,0.273,-0.341,0.925,unknown
24182,483.6399999999999,0.247,-0.342,0.911,unknown
24183,483.65999999999985,0.247,-0.342,0.911,unknown
24184,483.67999999999984,0.247,-0.342,0.911,unknown
24185,483.6999999999999,0.223,-0.354,0.919,unknown
24186,483.71999999999986,0.223,-0.354,0.919,unknown
24187,483.73999999999984,0.223,-0.354,0.919,unknown
24188,483.7599999999999,0.212,-0.366,0.934,unknown
24189,483.77999999999986,0.212,-0.366,0.934,unknown
24190,483.79999999999984,0.212,-0.366,0.934,unknown
24191,483.8199999999999,0.205,-0.351,0.921,unknown
24192,483.83999999999986,0.205,-0.351,0.921,unknown
24193,483.85999999999984,0.205,-0.351,0.921,unknown
24194,483.8799999999999,0.202,-0.315,0.877,unknown
24195,483.89999999999986,0.202,-0.315,0.877,unknown
24196,483.91999999999985,0.202,-0.315,0.877,unknown
24197,483.9399999999998,0.181,-0.307,0.808,unknown
24198,483.95999999999987,0.181,-0.307,0.808,unknown
24199,483.97999999999985,0.181,-0.307,0.808,unknown
24200,483.9999999999999,0.184,-0.309,0.771,unknown
24201,484.01999999999987,0.184,-0.309,0.771,unknown
24202,484.03999999999985,0.184,-0.309,0.771,unknown
24203,484.05999999999983,0.158,-0.312,0.814,unknown
24204,484.07999999999987,0.158,-0.312,0.814,unknown
24205,484.09999999999985,0.158,-0.312,0.814,unknown
24206,484.11999999999983,0.238,-0.362,0.827,unknown
24207,484.1399999999999,0.238,-0.362,0.827,unknown
24208,484.15999999999985,0.238,-0.362,0.827,unknown
24209,484.17999999999984,0.319,-0.426,0.931,unknown
24210,484.1999999999999,0.319,-0.426,0.931,unknown
24211,484.21999999999986,0.319,-0.426,0.931,unknown
24212,484.23999999999984,0.205,-0.379,0.966,unknown
24213,484.2599999999999,0.205,-0.379,0.966,unknown
24214,484.27999999999986,0.205,-0.379,0.966,unknown
24215,484.29999999999984,0.03,-0.353,1.038,unknown
24216,484.3199999999999,0.03,-0.353,1.038,unknown
24217,484.33999999999986,0.03,-0.353,1.038,unknown
24218,484.35999999999984,0.145,-0.337,0.995,unknown
24219,484.3799999999999,0.145,-0.337,0.995,unknown
24220,484.39999999999986,0.145,-0.337,0.995,unknown
24221,484.41999999999985,0.305,-0.401,1.052,unknown
24222,484.4399999999998,0.305,-0.401,1.052,unknown
24223,484.45999999999987,0.305,-0.401,1.052,unknown
24224,484.47999999999985,0.214,-0.382,1.111,unknown
24225,484.4999999999999,0.214,-0.382,1.111,unknown
24226,484.51999999999987,0.214,-0.382,1.111,unknown
